DATE,START,END,DURATION,ID,TOPIC
08/01/2021,11:00,12:00,60.0,64,SQL
08/01/2021,14:57,15:57,60.0,240,ML_DEEP_LEARNING
08/03/2021,06:59,07:59,60.0,33,ML_SUPERVISED
08/03/2021,11:02,12:03,61.0,241,SQL
08/03/2021,12:58,13:59,61.0,71,JAVASCRIPT
08/03/2021,19:00,20:01,61.0,165,SQL
08/04/2021,21:00,21:12,12.0,112,GIT
08/04/2021,09:59,11:03,64.0,149,ETL
08/04/2021,13:44,14:47,63.0,88,ETL
08/04/2021,14:59,16:01,62.0,225,PYTHON_PANDAS_MATPLOTLIB
08/04/2021,17:01,18:01,60.0,47,ML_SUPERVISED
08/05/2021,09:00,10:02,62.0,168,PYTHON_PANDAS_MATPLOTLIB
08/05/2021,11:00,12:00,60.0,156,ML_SUPERVISED
08/06/2021,11:01,12:00,59.0,93,SQL
08/06/2021,12:03,13:03,60.0,143,SQL
08/07/2021,10:05,11:06,61.0,225,APIS
08/07/2021,15:02,16:02,60.0,179,TABLEAU
08/07/2021,17:00,17:59,59.0,131,SQL
08/07/2021,18:01,18:55,54.0,171,SQL
08/07/2021,19:00,20:06,66.0,3,ML_SUPERVISED
08/08/2021,08:00,09:06,66.0,64,ETL
08/08/2021,12:58,14:00,62.0,240,PYSPARK
08/10/2021,07:58,09:00,62.0,72,JAVASCRIPT
08/10/2021,11:00,12:03,63.0,93,SQL
08/10/2021,19:07,20:08,61.0,71,JAVASCRIPT
08/11/2021,07:59,08:59,60.0,33,ML_SUPERVISED
08/11/2021,10:04,11:05,61.0,47,ML_UNSUPERVISED
08/11/2021,12:01,13:03,62.0,88,APIS
08/11/2021,15:01,15:56,55.0,10,NODE_EXPRESS
08/11/2021,16:11,17:11,60.0,74,PYTHON_PANDAS_MATPLOTLIB
08/12/2021,09:01,10:04,63.0,241,APIS
08/12/2021,13:05,14:02,57.0,47,PYSPARK
08/13/2021,08:00,09:00,60.0,244,ML_UNSUPERVISED
08/13/2021,11:06,12:07,61.0,143,ORMS
08/13/2021,14:01,15:01,60.0,225,SQL
08/13/2021,16:07,17:07,60.0,179,ML_SUPERVISED
08/13/2021,18:03,20:03,120.0,171,APIS
08/14/2021,11:03,12:03,60.0,225,ETL
08/14/2021,12:57,13:59,62.0,74,PYTHON_PANDAS_MATPLOTLIB
08/14/2021,15:00,16:00,60.0,149,ML_SUPERVISED
08/14/2021,17:58,18:58,60.0,131,FLASK
08/14/2021,20:04,21:04,60.0,3,STATISTICS
08/15/2021,09:00,09:58,58.0,64,SQL
08/15/2021,11:00,12:00,60.0,149,AWS
08/17/2021,08:59,10:02,63.0,72,ML_SUPERVISED
08/17/2021,10:59,12:00,61.0,93,ORMS
08/17/2021,13:02,14:06,64.0,71,FLASK
08/18/2021,12:01,13:02,61.0,88,FLASK
08/18/2021,14:00,15:00,60.0,225,ORMS
08/18/2021,15:59,17:00,61.0,143,FLASK
08/18/2021,20:04,21:05,61.0,10,COMPUTER_SCIENCE
08/19/2021,11:00,12:00,60.0,74,PYTHON_PANDAS_MATPLOTLIB
08/19/2021,12:58,15:00,122.0,240,AWS
08/20/2021,10:00,11:02,62.0,156,ML_DEEP_LEARNING
08/20/2021,14:59,16:02,63.0,33,STATISTICS
08/20/2021,18:03,19:03,60.0,241,JAVASCRIPT
08/21/2021,10:03,11:02,59.0,171,APIS
08/21/2021,14:05,15:05,60.0,172,STATISTICS
08/21/2021,16:00,17:01,61.0,179,PYSPARK
08/21/2021,20:01,21:02,61.0,3,DOCKER_DEPLOY
08/22/2021,08:03,09:01,58.0,171,SQL
08/22/2021,10:00,11:02,62.0,225,SQL
08/22/2021,12:00,13:01,61.0,64,APIS
08/22/2021,14:00,15:00,60.0,172,JAVASCRIPT
08/22/2021,15:59,17:02,63.0,131,ORMS
08/23/2021,13:00,14:03,63.0,10,NODE_EXPRESS
08/23/2021,18:00,19:00,60.0,179,STATISTICS
08/24/2021,08:58,09:58,60.0,33,STATISTICS
08/26/2021,11:05,12:05,60.0,71,FLASK
08/24/2021,13:01,13:57,56.0,93,ORMS
08/24/2021,19:03,20:04,61.0,165,ORMS
08/24/2021,06:59,07:59,60.0,3,STATISTICS
08/25/2021,12:02,13:03,61.0,88,FLASK
08/25/2021,13:58,15:00,62.0,149,ML_SUPERVISED
08/25/2021,16:00,17:00,60.0,64,FLASK
08/25/2021,19:00,20:00,60.0,165,ORMS
08/26/2021,07:01,07:55,54.0,244,ML_SUPERVISED
08/26/2021,12:01,13:00,59.0,143,HTML_CSS
08/26/2021,19:00,20:00,60.0,71,JAVASCRIPT
08/27/2021,12:09,13:11,62.0,74,PYTHON_PANDAS_MATPLOTLIB
08/27/2021,16:02,17:02,60.0,241,JAVASCRIPT
08/28/2021,12:00,13:00,60.0,132,APIS
08/28/2021,14:01,15:00,59.0,171,APIS
08/26/2021,16:00,17:00,60.0,168,ORMS
08/28/2021,17:56,19:00,64.0,131,JAVASCRIPT
08/29/2021,08:01,08:57,56.0,177,SQL
08/29/2021,09:01,10:01,60.0,149,ML_SUPERVISED
08/29/2021,11:00,12:03,63.0,74,PYTHON_PANDAS_MATPLOTLIB
08/31/2021,06:58,07:58,60.0,150,ETL
08/31/2021,08:59,09:59,60.0,168,SQL
08/31/2021,11:00,12:00,60.0,93,HTML_CSS
08/31/2021,19:01,20:01,60.0,171,APIS
09/01/2021,08:00,09:00,60.0,132,FLASK
09/01/2021,12:01,13:01,60.0,88,TABLEAU
09/01/2021,13:59,14:59,60.0,143,APIS
09/01/2021,16:00,17:00,60.0,64,JAVASCRIPT
09/01/2021,20:01,20:58,57.0,165,ML_UNSUPERVISED
09/02/2021,08:00,09:03,63.0,149,ML_UNSUPERVISED
09/02/2021,11:01,12:01,60.0,241,FLASK
09/03/2021,10:00,11:00,60.0,74,PYTHON_PANDAS_MATPLOTLIB
09/03/2021,12:00,12:33,33.0,44,GIT
09/03/2021,13:59,14:59,60.0,72,TABLEAU
09/02/2021,18:03,19:03,60.0,71,FLASK
09/04/2021,11:59,12:59,60.0,225,SQL
09/04/2021,17:51,18:51,60.0,131,JAVASCRIPT
09/05/2021,11:57,13:00,63.0,177,APIS
09/06/2021,15:00,16:01,61.0,71,ML_UNSUPERVISED
09/07/2021,08:59,10:00,61.0,168,HTML_CSS
09/07/2021,11:01,12:01,60.0,93,FLASK
09/07/2021,13:00,14:00,60.0,143,ETL
09/07/2021,18:59,20:01,62.0,165,FLASK
09/08/2021,07:59,08:59,60.0,74,GIT
09/08/2021,10:01,11:01,60.0,241,DOCKER_DEPLOY
09/08/2021,16:00,16:58,58.0,64,GIT
09/08/2021,19:00,20:00,60.0,171,ORMS
09/11/2021,10:00,11:03,63.0,149,ML_DEEP_LEARNING
09/11/2021,12:00,12:59,59.0,132,JAVASCRIPT
09/11/2021,13:57,15:00,63.0,225,JAVASCRIPT
09/11/2021,17:56,18:56,60.0,131,JAVASCRIPT
09/12/2021,08:00,09:00,60.0,150,FLASK
09/12/2021,11:58,12:55,57.0,177,JAVASCRIPT
09/14/2021,08:06,09:00,54.0,74,PYTHON_PANDAS_MATPLOTLIB
09/15/2021,09:00,10:00,60.0,132,JAVASCRIPT
09/15/2021,11:59,13:02,63.0,88,JAVASCRIPT
09/15/2021,14:04,15:04,60.0,241,SQL
09/15/2021,16:00,17:00,60.0,64,JAVASCRIPT
09/16/2021,12:00,13:06,66.0,143,AWS
09/16/2021,18:59,20:02,63.0,165,JAVASCRIPT
09/17/2021,10:00,10:40,40.0,44,EXCEL_VBA
09/17/2021,12:00,13:00,60.0,74,PYTHON_PANDAS_MATPLOTLIB
09/17/2021,14:02,15:02,60.0,71,ML_DEEP_LEARNING
09/18/2021,09:56,11:06,70.0,149,ETL
09/18/2021,12:01,13:04,63.0,225,JAVASCRIPT
09/18/2021,15:02,16:00,58.0,171,JAVASCRIPT
09/18/2021,17:58,19:02,64.0,131,TABLEAU
09/19/2021,07:59,09:03,64.0,168,APIS
09/19/2021,11:00,12:00,60.0,177,JAVASCRIPT
09/19/2021,13:01,14:01,60.0,171,JAVASCRIPT
09/21/2021,10:00,11:01,61.0,93,JAVASCRIPT
09/21/2021,12:00,13:00,60.0,143,JAVASCRIPT
09/22/2021,10:00,11:00,60.0,241,ML_SUPERVISED
09/22/2021,12:00,13:02,62.0,88,PYSPARK
09/22/2021,17:30,18:30,60.0,44,EXCEL_VBA
09/23/2021,08:01,09:40,99.0,74,PYTHON_PANDAS_MATPLOTLIB
09/23/2021,19:00,20:00,60.0,71,ML_DEEP_LEARNING
09/24/2021,11:00,12:00,60.0,132,PYTHON_PANDAS_MATPLOTLIB
09/24/2021,19:00,20:04,64.0,217,EXCEL_VBA
09/25/2021,10:00,11:02,62.0,149,STATISTICS
09/25/2021,12:00,13:00,60.0,64,STATISTICS
09/25/2021,18:00,19:02,62.0,131,STATISTICS
09/26/2021,08:00,10:00,120.0,171,TABLEAU
09/26/2021,12:00,13:00,60.0,177,TABLEAU
09/26/2021,15:00,16:00,60.0,225,JAVASCRIPT
09/26/2021,17:00,18:00,60.0,165,ML_SUPERVISED
09/28/2021,13:00,14:00,60.0,93,JAVASCRIPT
09/28/2021,19:00,20:08,68.0,149,ML_SUPERVISED
09/29/2021,12:00,13:00,60.0,88,ML_SUPERVISED
09/29/2021,14:00,15:00,60.0,168,JAVASCRIPT
09/29/2021,18:00,19:00,60.0,171,STATISTICS
10/01/2021,09:03,10:07,64.0,241,ML_SUPERVISED
10/01/2021,11:00,12:01,61.0,79,PYTHON_PANDAS_MATPLOTLIB
10/01/2021,19:00,20:00,60.0,217,PYTHON_PANDAS_MATPLOTLIB
10/01/2021,10:00,11:00,60.0,64,PYSPARK
10/02/2021,13:00,14:00,60.0,225,STATISTICS
10/02/2021,16:00,19:07,187.0,44,PYTHON_PANDAS_MATPLOTLIB
10/02/2021,19:00,20:00,60.0,131,PYSPARK
10/03/2021,11:00,12:01,61.0,177,STATISTICS
10/03/2021,13:01,14:01,60.0,143,HTML_CSS
10/03/2021,16:00,18:10,130.0,165,ML_UNSUPERVISED
10/05/2021,13:00,14:01,61.0,93,JAVASCRIPT
10/05/2021,19:00,20:00,60.0,165,ML_SUPERVISED
10/06/2021,10:26,11:26,60.0,74,APIS
10/06/2021,12:00,13:00,60.0,88,ML_UNSUPERVISED
10/07/2021,11:00,12:00,60.0,241,ML_UNSUPERVISED
10/08/2021,10:00,11:00,60.0,168,JAVASCRIPT
10/08/2021,12:00,13:05,65.0,79,PYTHON_PANDAS_MATPLOTLIB
10/08/2021,14:00,15:00,60.0,44,PYTHON_PANDAS_MATPLOTLIB
10/08/2021,18:00,19:00,60.0,217,PYTHON_PANDAS_MATPLOTLIB
10/09/2021,10:00,11:01,61.0,225,PYSPARK
10/09/2021,12:00,13:00,60.0,132,PYSPARK
10/09/2021,17:00,18:00,60.0,14,GIT
10/09/2021,19:00,20:00,60.0,131,ML_UNSUPERVISED
10/10/2021,10:00,11:00,60.0,64,ML_UNSUPERVISED
10/10/2021,12:00,13:00,60.0,177,PYSPARK
10/10/2021,14:00,15:00,60.0,143,AWS
10/13/2021,11:00,12:00,60.0,35,JAVASCRIPT
10/13/2021,12:02,13:08,66.0,88,ML_DEEP_LEARNING
10/13/2021,16:00,17:02,62.0,74,APIS
10/14/2021,10:00,10:58,58.0,74,APIS
10/14/2021,12:00,13:00,60.0,241,ML_DEEP_LEARNING
10/14/2021,13:02,14:05,63.0,168,JAVASCRIPT
10/14/2021,19:00,20:00,60.0,186,PYTHON_PANDAS_MATPLOTLIB
10/15/2021,10:00,11:00,60.0,132,ML_SUPERVISED
10/15/2021,14:00,15:08,68.0,44,PYTHON_PANDAS_MATPLOTLIB
10/16/2021,12:00,13:00,60.0,225,PYSPARK
10/16/2021,14:00,15:01,61.0,171,ML_SUPERVISED
10/16/2021,17:00,18:02,62.0,217,PYTHON_PANDAS_MATPLOTLIB
10/16/2021,19:00,20:02,62.0,131,ML_UNSUPERVISED
10/17/2021,09:00,10:00,60.0,64,ML_UNSUPERVISED
10/17/2021,12:00,13:00,60.0,93,ML_SUPERVISED
10/17/2021,14:00,15:03,63.0,171,JAVASCRIPT
10/18/2021,16:00,17:01,61.0,35,SQL
10/19/2021,10:00,11:00,60.0,74,APIS
10/19/2021,08:00,09:00,60.0,14,PYTHON_PANDAS_MATPLOTLIB
10/20/2021,14:00,15:00,60.0,171,JAVASCRIPT
10/21/2021,11:00,12:01,61.0,241,STATISTICS
10/22/2021,13:00,14:02,62.0,168,JAVASCRIPT
10/21/2021,19:00,20:08,68.0,186,PYTHON_PANDAS_MATPLOTLIB
10/22/2021,08:00,09:00,60.0,74,APIS
10/22/2021,10:00,11:02,62.0,93,ML_SUPERVISED
10/20/2021,14:00,15:00,60.0,44,APIS
10/22/2021,19:00,20:02,62.0,143,ML_SUPERVISED
10/23/2021,12:00,13:02,62.0,225,ML_SUPERVISED
10/23/2021,16:00,17:00,60.0,131,ML_DEEP_LEARNING
10/23/2021,18:00,19:02,62.0,217,APIS
10/24/2021,08:00,09:08,68.0,64,ML_SUPERVISED
10/24/2021,10:00,11:00,60.0,132,ML_UNSUPERVISED
10/24/2021,12:00,13:01,61.0,177,ML_UNSUPERVISED
10/24/2021,14:00,15:02,62.0,168,HTML_CSS
10/25/2021,12:00,13:01,61.0,252,PYTHON_PANDAS_MATPLOTLIB
10/25/2021,15:00,16:06,66.0,203,PYTHON_PANDAS_MATPLOTLIB
10/25/2021,18:00,19:00,60.0,44,ETL
10/26/2021,08:00,09:01,61.0,14,PYTHON_PANDAS_MATPLOTLIB
10/26/2021,10:00,11:00,60.0,168,FLASK
10/26/2021,13:00,14:00,60.0,93,ML_UNSUPERVISED
10/27/2021,12:00,13:00,60.0,88,ML_UNSUPERVISED
10/27/2021,13:00,15:00,120.0,171,ML_SUPERVISED
10/27/2021,16:00,17:00,60.0,74,SQL
10/28/2021,11:00,12:00,60.0,168,ETL
10/28/2021,12:00,13:00,60.0,241,ETL
10/28/2021,19:00,20:03,63.0,186,APIS
10/29/2021,13:00,14:00,60.0,64,ML_SUPERVISED
10/29/2021,19:00,20:00,60.0,143,ML_UNSUPERVISED
10/30/2021,11:00,11:55,55.0,79,APIS
10/30/2021,14:00,15:00,60.0,225,ML_DEEP_LEARNING
10/30/2021,16:00,17:00,60.0,131,STATISTICS
10/31/2021,09:00,10:08,68.0,132,ML_DEEP_LEARNING
10/31/2021,15:00,15:58,58.0,177,ML_UNSUPERVISED
10/31/2021,16:00,17:03,63.0,35,TABLEAU
11/02/2021,08:00,09:00,60.0,252,APIS
11/02/2021,11:00,12:00,60.0,74,SQL
11/02/2021,14:00,15:00,60.0,93,ML_DEEP_LEARNING
11/02/2021,19:00,20:00,60.0,14,APIS
11/03/2021,12:00,12:59,59.0,88,ML_DEEP_LEARNING
11/03/2021,16:00,17:01,61.0,203,ML_SUPERVISED
11/04/2021,13:00,14:01,61.0,131,STATISTICS
11/04/2021,19:00,20:00,60.0,186,PYTHON_PANDAS_MATPLOTLIB
11/05/2021,08:00,09:00,60.0,252,SQL
11/05/2021,10:00,11:02,62.0,74,SQL
11/05/2021,12:00,13:00,60.0,168,TABLEAU
11/05/2021,18:00,19:01,61.0,143,ML_DEEP_LEARNING
11/06/2021,10:00,11:00,60.0,132,ML_DEEP_LEARNING
11/06/2021,13:00,14:00,60.0,225,ML_DEEP_LEARNING
11/06/2021,15:00,16:00,60.0,44,SQL
11/06/2021,17:00,18:00,60.0,171,FLASK
11/06/2021,18:03,19:03,60.0,217,SQL
11/07/2021,09:00,10:00,60.0,64,ML_SUPERVISED
11/07/2021,12:00,13:02,62.0,177,ML_DEEP_LEARNING
11/07/2021,16:00,17:00,60.0,35,ML_SUPERVISED
11/07/2021,18:00,19:06,66.0,203,ML_SUPERVISED
11/09/2021,11:00,12:00,60.0,93,ML_DEEP_LEARNING
11/10/2021,10:00,11:00,60.0,252,ML_DEEP_LEARNING
11/10/2021,12:00,13:01,61.0,88,ML_SUPERVISED
11/11/2021,19:00,20:00,60.0,186,SQL
11/12/2021,10:00,11:04,64.0,252,ML_UNSUPERVISED
11/12/2021,12:00,13:00,60.0,143,AWS
11/12/2021,13:00,14:00,60.0,74,SQL
11/12/2021,14:00,15:00,60.0,131,STATISTICS
11/13/2021,10:00,11:00,60.0,150,AWS
11/13/2021,12:00,13:00,60.0,225,ML_SUPERVISED
11/13/2021,14:00,15:00,60.0,64,ML_SUPERVISED
11/13/2021,17:00,18:00,60.0,217,SQL
11/13/2021,19:00,20:00,60.0,14,SQL
11/14/2021,08:00,09:00,60.0,132,TABLEAU
11/14/2021,12:00,13:00,60.0,203,ML_SUPERVISED
11/14/2021,17:00,18:00,60.0,35,ML_UNSUPERVISED
11/15/2021,12:00,13:00,60.0,74,JAVASCRIPT
11/16/2021,13:00,14:01,61.0,93,ML_DEEP_LEARNING
11/16/2021,19:00,20:00,60.0,186,SQL
11/17/2021,10:00,11:00,60.0,168,ML_DEEP_LEARNING
11/17/2021,12:00,13:00,60.0,88,ML_SUPERVISED
11/17/2021,14:00,15:00,60.0,143,PYSPARK
11/17/2021,15:00,16:00,60.0,203,ML_SUPERVISED
11/18/1202,13:00,14:00,60.0,64,JAVASCRIPT
11/18/2021,19:00,20:04,64.0,186,
11/19/2021,10:00,11:00,60.0,252,ETL
11/19/2021,12:00,13:00,60.0,74,ETL
11/19/2021,14:00,15:00,60.0,44,FLASK
11/20/2021,14:00,14:53,53.0,225,ML_DEEP_LEARNING
11/20/2021,19:00,20:00,60.0,14,GIT
11/21/2021,08:00,09:00,60.0,171,ML_SUPERVISED
11/21/2021,12:00,13:00,60.0,35,ML_DEEP_LEARNING
11/21/2021,17:00,18:00,60.0,131,ML_DEEP_LEARNING
11/23/2021,11:00,12:00,60.0,93,ML_SUPERVISED
11/23/2021,13:00,14:05,65.0,186,ORMS
11/24/2021,11:00,12:02,62.0,131,GIT
11/24/2021,13:00,14:00,60.0,143,AWS
11/24/2021,15:00,16:00,60.0,74,SQL
11/24/2021,17:00,18:00,60.0,203,ML_DEEP_LEARNING
11/25/2021,12:00,13:00,60.0,132,TABLEAU
11/26/2021,08:00,09:00,60.0,168,ML_DEEP_LEARNING
11/26/2021,19:00,20:03,63.0,203,ML_SUPERVISED
11/27/2021,10:00,11:03,63.0,186,FLASK
11/28/2021,12:00,13:00,60.0,225,ML_SUPERVISED
11/28/2021,13:00,14:00,60.0,44,GIT
11/28/2021,14:00,14:30,30.0,79,GIT
11/29/2021,15:00,16:00,60.0,196,STATISTICS
11/30/2021,13:00,14:00,60.0,74,JAVASCRIPT
11/30/2021,19:00,20:04,64.0,186,HTML_CSS
12/01/2021,08:00,11:00,180.0,171,TABLEAU
12/02/2021,08:00,09:00,60.0,74,ML_DEEP_LEARNING
12/02/2021,10:00,12:00,120.0,168,ML_SUPERVISED
12/2/2021,19:00,20:01,61.0,186,HTML_CSS
12/4/2021,16:00,16:30,30.0,152,PYTHON_PANDAS_MATPLOTLIB
12/4/2021,18:00,19:00,60.0,35,ML_DEEP_LEARNING
12/5/2021,08:00,09:00,60.0,196,ML_UNSUPERVISED
12/5/2021,16:00,17:00,60.0,44,APIS
12/6/2021,15:00,16:01,61.0,196,ML_DEEP_LEARNING
12/7/2021,19:00,20:00,60.0,186,APIS
12/8/2021,16:00,17:00,60.0,44,APIS
12/9/2021,17:00,18:01,61.0,100,PYTHON_PANDAS_MATPLOTLIB
12/9/2021,19:00,20:00,60.0,186,SQL
12/10/2021,08:00,09:30,90.0,168,COMPUTER_SCIENCE
12/10/2021,12:00,13:00,60.0,181,GIT
12/10/2021,19:00,20:30,90.0,14,SQL
12/11/2021,18:00,18:58,58.0,35,STATISTICS
12/12/2021,08:00,09:00,60.0,79,SQL
12/13/2021,19:00,20:00,60.0,35,ML_SUPERVISED
12/14/2021,17:00,18:00,60.0,100,APIS
12/14/2021,19:00,20:00,60.0,186,ORMS
12/16/2021,17:00,18:00,60.0,186,SQL
12/18/2021,21:00,22:03,63.0,14,HTML_CSS
12/20/2021,13:00,14:00,60.0,44,JAVASCRIPT
12/22/2021,13:00,13:30,30.0,44,JAVASCRIPT
12/23/2021,17:00,19:00,120.0,186,JAVASCRIPT
12/28/2021,18:00,19:00,60.0,147,EXCEL_VBA
12/30/2021,17:00,18:00,60.0,186,JAVASCRIPT
12/30/2021,19:00,20:00,60.0,14,PYTHON_PANDAS_MATPLOTLIB
12/31/2021,09:00,10:00,60.0,186,JAVASCRIPT
12/31/2021,11:00,12:00,60.0,120,PYTHON_PANDAS_MATPLOTLIB
12/31/2021,13:00,14:00,60.0,158,PYTHON_PANDAS_MATPLOTLIB
12/31/2021,18:00,19:00,60.0,242,SQL
01/01/2021,10:00,12:00,120.0,109,GIT
01/01/2022,13:00,14:00,60.0,100,CONSULTING
01/02/2021,14:00,15:01,61.0,14,ORMS
01/02/2021,14:00,15:01,61.0,14,SQL
01/04/2021,18:30,19:30,60.0,186,JAVASCRIPT
01/07/2021,10:00,11:00,60.0,109,EXCEL_VBA
01/06/2021,14:00,15:00,60.0,120,PYTHON_PANDAS_MATPLOTLIB
01/07/2021,18:00,19:00,60.0,242,SQL
01/08/2021,10:00,11:00,60.0,23,EXCEL_VBA
01/08/2021,12:00,13:00,60.0,44,HTML_CSS
01/08/2021,19:00,20:00,60.0,14,FLASK
01/09/2021,08:00,09:00,60.0,147,EXCEL_VBA
01/09/2021,10:00,11:00,60.0,186,JAVASCRIPT
01/09/2021,16:00,17:00,60.0,118,PYTHON_PANDAS_MATPLOTLIB
1/12/2022,08:00,09:00,60.0,158,PYTHON_PANDAS_MATPLOTLIB
1/13/2022,08:00,09:00,60.0,79,JAVASCRIPT
1/13/2022,17:00,18:01,61.0,23,GIT
1/13/2022,18:04,20:04,120.0,186,JAVASCRIPT
1/14/2022,09:00,10:00,60.0,44,FLASK
1/14/2022,14:00,15:00,60.0,120,PYTHON_PANDAS_MATPLOTLIB
1/14/2022,18:00,19:00,60.0,14,APIS
1/15/2022,12:00,13:00,60.0,100,SQL
1/15/2022,14:00,15:01,61.0,14,FLASK
01/15/2022,18:00,19:00,60.0,242,SQL
1/12/2022,11:00,12:00,60.0,109,EXCEL_VBA
1/16/2022,17:00,18:00,60.0,147,PYTHON_PANDAS_MATPLOTLIB
01/18/2022,18:00,19:00,60.0,186,SQL
01/19/2022,19:00,20:02,62.0,158,PYTHON_PANDAS_MATPLOTLIB
01/20/2022,08:00,09:00,60.0,186,JAVASCRIPT
01/21/2022,08:00,09:00,60.0,109,PYTHON_PANDAS_MATPLOTLIB
01/21/2022,14:00,15:00,60.0,120,PYTHON_PANDAS_MATPLOTLIB
01/22/2022,17:00,18:00,60.0,14,JAVASCRIPT
01/22/2022,19:00,20:00,60.0,242,SQL
01/23/2022,09:00,10:00,60.0,109,PYTHON_PANDAS_MATPLOTLIB
01/23/2022,15:00,16:00,60.0,118,PYTHON_PANDAS_MATPLOTLIB
01/26/2022,09:00,10:03,63.0,109,PYTHON_PANDAS_MATPLOTLIB
1/28/2022,09:00,10:00,60.0,109,GIT
1/28/2022,10:00,11:00,60.0,120,APIS
1/28/2022,14:00,15:03,63.0,44,TABLEAU
1/28/2022,19:00,20:00,60.0,14,SQL
1/29/2022,10:00,11:00,60.0,23,GIT
1/29/2022,18:00,19:00,60.0,242,SQL
1/30/2022,09:00,10:00,60.0,147,PYTHON_PANDAS_MATPLOTLIB
1/30/2022,13:00,15:03,123.0,186,TABLEAU
1/30/2022,19:00,20:01,61.0,158,APIS
02/01/2021,08:00,09:03,63.0,158,PYTHON_PANDAS_MATPLOTLIB
02/01/2021,19:00,20:00,60.0,186,TABLEAU
02/02/2021,07:00,08:00,60.0,109,PYTHON_PANDAS_MATPLOTLIB
02/04/2021,12:00,13:00,60.0,120,STATISTICS
02/04/2021,14:00,14:30,30.0,79,ML_SUPERVISED
02/05/2022,10:00,11:00,60.0,147,APIS
02/05/2022,14:00,15:00,60.0,14,TABLEAU
02/05/2022,19:00,20:00,60.0,242,SQL
02/06/2022,08:00,09:00,60.0,109,PYTHON_PANDAS_MATPLOTLIB
02/06/2022,11:00,12:00,60.0,186,TABLEAU
02/06/2022,16:00,17:00,60.0,100,FLASK
02/08/2022,14:00,15:00,60.0,23,SQL
02/09/2022,20:00,21:00,60.0,242,SQL
02/10/2022,08:00,09:00,60.0,109,SQL
02/10/2022,16:00,17:00,60.0,186,ML_SUPERVISED
02/11/2022,16:30,17:33,63.0,186,ML_SUPERVISED
02/12/2022,10:00,11:00,60.0,147,SQL
02/13/2022,08:00,09:00,60.0,109,APIS
02/13/2022,10:00,11:00,60.0,23,APIS
02/13/2022,12:00,13:00,60.0,120,SQL
02/15/2022,08:00,09:00,60.0,44,ML_DEEP_LEARNING
02/15/2022,14:00,15:00,60.0,109,APIS
02/16/2022,18:30,19:30,60.0,186,ML_UNSUPERVISED
02/17/2022,14:00,15:01,61.0,158,ORMS
02/17/2022,16:00,17:00,60.0,186,ML_UNSUPERVISED
02/18/2022,12:00,13:00,60.0,120,SQL
02/18/2022,14:00,15:00,60.0,152,EXCEL_VBA
02/18/2022,18:38,19:40,62.0,14,ETL
02/19/2022,10:00,11:00,60.0,147,ETL
02/19/2022,14:00,15:02,62.0,100,JAVASCRIPT
02/19/2022,16:00,17:00,60.0,14,ETL
02/19/2022,18:00,19:00,60.0,242,SQL
2/23/2022,20:00,21:00,60.0,158,SQL
2/24/2022,16:00,17:00,60.0,186,ML_DEEP_LEARNING
2/24/2022,20:00,21:00,60.0,100,JAVASCRIPT
2/25/2022,08:00,09:01,61.0,109,ETL
2/25/2022,11:00,12:00,60.0,118,APIS
2/25/2022,13:00,14:00,60.0,152,PYTHON_PANDAS_MATPLOTLIB
2/25/2022,17:00,18:00,60.0,120,ORMS
2/26/2022,14:00,15:00,60.0,14,CONSULTING
2/26/2022,16:00,16:59,59.0,242,SQL
02/06/2022,17:00,18:01,61.0,147,ORMS
2/27/2022,07:30,08:30,60.0,36,ETL
2/27/2022,10:00,11:00,60.0,186,ML_DEEP_LEARNING
2/27/2022,12:00,13:00,60.0,23,ETL
03/02/2022,20:00,21:01,61.0,158,ORMS
03/03/2022,16:00,17:03,63.0,186,AWS
03/04/2022,10:00,11:00,60.0,109,FLASK
03/04/2022,12:01,13:01,60.0,152,PYTHON_PANDAS_MATPLOTLIB
03/04/2022,17:05,18:05,60.0,186,AWS
03/05/2022,10:00,11:00,60.0,147,APIS
03/05/2022,14:00,15:00,60.0,118,JAVASCRIPT
03/05/2022,17:00,18:00,60.0,100,JAVASCRIPT
03/06/2022,11:00,12:01,61.0,120,HTML_CSS
03/06/2022,13:00,14:58,118.0,163,APIS
03/06/2022,14:00,15:00,60.0,23,DOCKER_DEPLOY
03/06/2022,17:00,18:00,60.0,36,ETL
03/08/2022,16:00,17:05,65.0,186,CONSULTING
03/10/2022,16:00,17:00,60.0,186,AWS
03/11/2022,10:00,10:50,50.0,166,APIS
03/11/2022,11:00,12:00,60.0,109,APIS
03/11/2022,13:00,14:05,65.0,152,APIS
03/13/2022,18:00,19:05,65.0,36,APIS
03/12/2022,10:00,11:03,63.0,147,JAVASCRIPT
03/12/2022,20:00,21:00,60.0,100,CONSULTING
03/13/2022,11:00,12:00,60.0,118,CONSULTING
03/13/2022,13:00,14:00,60.0,163,JAVASCRIPT
03/13/2022,15:00,16:00,60.0,120,APIS
03/15/2022,20:00,21:07,67.0,100,CONSULTING
03/17/2022,08:00,09:00,60.0,109,FLASK
03/18/2022,12:00,13:00,60.0,120,GIT
03/18/2022,14:00,15:00,60.0,152,CONSULTING
03/19/2022,13:00,14:03,63.0,163,SQL
03/19/2022,15:00,16:10,70.0,118,CONSULTING
03/20/2022,17:07,18:07,60.0,36,APIS
03/22/2022,14:00,15:00,60.0,23,JAVASCRIPT
